geoid,timestep,boro_code,c_lat,c_lon,crashes,injury_count_t1,crashes_t1,prob_ped_injured_t1,injury_roll3,injury_roll5
4_62200,2016,4.0,40.692,-73.729,90.0,7.999999999999994,113.0,0.0707964601769911,4.6666666666666625,3.499999999999997
4_62300,2016,4.0,40.704,-73.878,22.0,0.0,16.0,0.0,0.9999999999999994,0.9999999999999994
4_62400,2016,4.0,40.686,-73.742,10.0,0.0,9.0,0.0,0.6666666666666664,0.4999999999999998
4_62500,2016,4.0,40.704,-73.882,27.0,1.999999999999998,41.0,0.048780487804878,1.666666666666666,1.7499999999999996
4_62600,2016,4.0,40.682,-73.748,58.0,0.9999999999999988,44.0,0.0227272727272727,1.9999999999999993,1.4999999999999996
4_62700,2016,4.0,40.704,-73.886,20.0,0.0,20.0,0.0,0.0,0.0
4_62900,2016,4.0,40.701,-73.883,29.0,1.9999999999999967,39.0,0.0512820512820512,1.999999999999998,1.7499999999999984
4_6300,2016,4.0,40.764,-73.92,69.0,1.9999999999999991,76.0,0.0263157894736842,3.666666666666664,2.749999999999998
4_63000,2016,4.0,40.68,-73.744,24.0,0.9999999999999988,22.0,0.0454545454545454,1.9999999999999993,1.9999999999999996
4_63200,2016,4.0,40.677,-73.741,67.0,1.999999999999998,54.0,0.037037037037037,4.33333333333333,3.499999999999998
4_63301,2016,4.0,40.704,-73.875,12.0,0.0,21.0,0.0,0.9999999999999994,0.9999999999999996
4_63302,2016,4.0,40.705,-73.871,25.0,0.0,18.0,0.0,0.0,0.0
4_63500,2016,4.0,40.705,-73.867,23.0,0.9999999999999999,33.0,0.0303030303030303,0.6666666666666662,0.49999999999999967
4_63700,2016,4.0,40.708,-73.862,189.0,2.9999999999999987,171.0,0.0175438596491228,3.6666666666666656,3.9999999999999982
4_63800,2016,4.0,40.67,-73.733,134.0,3.9999999999999964,145.0,0.0275862068965517,3.999999999999998,3.2499999999999982
4_63900,2016,4.0,40.704,-73.857,93.0,3.999999999999996,108.0,0.037037037037037,1.999999999999999,1.7499999999999987
4_64102,2016,4.0,40.702,-73.853,97.0,1.9999999999999967,156.0,0.0128205128205128,4.333333333333326,3.499999999999993
4_64500,2016,4.0,40.709,-73.852,40.0,1.999999999999997,48.0,0.0416666666666666,1.9999999999999982,1.7499999999999982
4_64600,2016,4.0,40.673,-73.742,38.0,1.9999999999999984,35.0,0.0571428571428571,0.9999999999999994,0.9999999999999993
4_65000,2016,4.0,40.669,-73.745,20.0,0.0,21.0,0.0,0.0,0.25
4_6501,2016,4.0,40.768,-73.918,36.0,0.9999999999999989,30.0,0.0333333333333333,0.9999999999999994,0.9999999999999994
4_6502,2016,4.0,40.767,-73.915,47.0,2.999999999999995,77.0,0.0389610389610389,5.999999999999999,5.749999999999999
4_65400,2016,4.0,40.662,-73.74,287.0,7.999999999999995,283.0,0.0282685512367491,10.333333333333321,8.49999999999999
4_65501,2016,4.0,40.715,-73.867,26.0,1.9999999999999978,36.0,0.0555555555555555,1.9999999999999991,1.4999999999999993
4_65600,2016,4.0,40.66,-73.73,97.0,5.999999999999995,118.0,0.0508474576271186,3.333333333333331,2.9999999999999982
4_65702,2016,4.0,40.713,-73.883,23.0,0.0,18.0,0.0,0.999999999999999,1.2499999999999991
4_65703,2016,4.0,40.715,-73.875,38.0,0.9999999999999984,52.0,0.0192307692307692,1.3333333333333317,0.9999999999999988
4_65900,2016,4.0,40.716,-73.882,23.0,0.9999999999999984,26.0,0.0384615384615384,0.6666666666666662,0.7499999999999996
4_66000,2016,4.0,40.659,-73.733,37.0,1.9999999999999991,28.0,0.0714285714285714,0.9999999999999991,0.7499999999999993
4_66100,2016,4.0,40.718,-73.882,9.0,0.0,5.0,0.0,0.0,0.0
4_66300,2016,4.0,40.721,-73.877,32.0,2.0,32.0,0.0625,0.6666666666666666,0.5
4_66400,2016,4.0,40.651,-73.745,116.0,1.9999999999999851,172.0,0.0116279069767441,1.999999999999993,1.4999999999999947
4_66501,2016,4.0,40.719,-73.887,31.0,4.0,40.0,0.1,2.666666666666665,2.499999999999999
4_66701,2016,4.0,40.722,-73.891,26.0,0.0,48.0,0.0,1.333333333333332,1.499999999999999
4_66900,2016,4.0,40.724,-73.886,17.0,0.0,15.0,0.0,0.6666666666666666,0.5
4_67100,2016,4.0,40.724,-73.878,21.0,0.0,26.0,0.0,2.666666666666666,1.9999999999999996
4_67700,2016,4.0,40.719,-73.872,29.0,0.0,28.0,0.0,0.33333333333333276,0.7499999999999996
4_67900,2016,4.0,40.724,-73.87,46.0,3.9999999999999964,86.0,0.0465116279069767,3.33333333333333,2.999999999999997
4_68000,2016,4.0,40.664,-73.75,214.0,4.999999999999989,264.0,0.0189393939393939,5.666666666666656,4.999999999999991
4_68200,2016,4.0,40.668,-73.75,14.0,1.9999999999999991,28.0,0.0714285714285714,1.333333333333333,0.9999999999999998
4_68300,2016,4.0,40.735,-73.869,219.0,14.999999999999986,222.0,0.0675675675675675,14.666666666666655,12.74999999999999
4_68700,2016,4.0,40.73,-73.869,86.0,9.0,115.0,0.0782608695652174,6.999999999999996,6.249999999999996
4_6900,2016,4.0,40.772,-73.922,41.0,0.0,43.0,0.0,1.9999999999999993,1.4999999999999996
4_69000,2016,4.0,40.66,-73.755,33.0,1.0,32.0,0.03125,0.6666666666666661,0.9999999999999993
4_69300,2016,4.0,40.729,-73.863,72.0,3.9999999999999973,65.0,0.0615384615384615,5.999999999999996,5.4999999999999964
4_69400,2016,4.0,40.656,-73.75,25.0,3.9999999999999964,43.0,0.0930232558139534,2.9999999999999982,2.2499999999999987
4_69500,2016,4.0,40.726,-73.868,40.0,0.999999999999999,54.0,0.0185185185185185,2.6666666666666656,2.249999999999999
4_69701,2016,4.0,40.727,-73.86,39.0,0.0,34.0,0.0,1.9999999999999993,1.9999999999999993
4_69702,2016,4.0,40.722,-73.863,44.0,3.0,50.0,0.06,2.3333333333333317,1.7499999999999987
4_700,2016,4.0,40.745,-73.951,161.0,12.999999999999982,191.0,0.0680628272251308,11.333333333333323,9.249999999999993
4_70300,2016,4.0,40.716,-73.859,33.0,1.999999999999998,41.0,0.048780487804878,1.9999999999999976,1.749999999999998
4_70700,2016,4.0,40.715,-73.856,14.0,0.0,16.0,0.0,0.0,0.25
4_70900,2016,4.0,40.719,-73.855,23.0,1.999999999999998,27.0,0.074074074074074,0.666666666666666,0.7499999999999994
4_7100,2016,4.0,40.769,-73.923,101.0,9.999999999999995,152.0,0.0657894736842105,12.333333333333329,11.749999999999996
4_71100,2016,4.0,40.722,-73.852,92.0,8.999999999999998,99.0,0.0909090909090909,9.33333333333333,7.999999999999997
4_71303,2016,4.0,40.726,-73.85,41.0,2.9999999999999987,57.0,0.0526315789473684,2.3333333333333317,2.4999999999999987
4_71304,2016,4.0,40.729,-73.854,29.0,7.0,39.0,0.1794871794871795,5.333333333333332,4.499999999999999
4_71305,2016,4.0,40.724,-73.851,25.0,1.9999999999999998,34.0,0.0588235294117647,1.6666666666666659,1.7499999999999991
4_71306,2016,4.0,40.726,-73.856,42.0,4.999999999999998,69.0,0.072463768115942,2.6666666666666656,2.249999999999999
4_71600,2016,4.0,40.647,-73.787,56.0,1.0,51.0,0.0196078431372549,0.9999999999999986,0.7499999999999989
4_71701,2016,4.0,40.731,-73.86,63.0,3.9999999999999956,90.0,0.0444444444444444,10.33333333333333,9.249999999999996
4_71702,2016,4.0,40.733,-73.863,49.0,0.0,43.0,0.0,2.6666666666666656,2.7499999999999987
4_71900,2016,4.0,40.735,-73.856,39.0,1.9999999999999978,36.0,0.0555555555555555,2.6666666666666643,1.9999999999999982
4_72100,2016,4.0,40.731,-73.854,28.0,2.0,18.0,0.1111111111111111,0.9999999999999994,1.4999999999999993
4_72300,2016,4.0,40.716,-73.848,21.0,2.0,32.0,0.0625,1.6666666666666663,1.4999999999999998
4_72900,2016,4.0,40.713,-73.852,25.0,0.9999999999999989,31.0,0.032258064516129,1.333333333333333,0.9999999999999998
4_7300,2016,4.0,40.767,-73.925,21.0,0.9999999999999984,48.0,0.0208333333333333,2.333333333333332,1.999999999999999
4_73100,2016,4.0,40.711,-73.846,20.0,0.9999999999999997,23.0,0.0434782608695652,0.666666666666666,0.4999999999999995
4_73700,2016,4.0,40.718,-73.843,85.0,6.99999999999999,118.0,0.059322033898305,7.999999999999994,7.499999999999996
4_73900,2016,4.0,40.724,-73.844,52.0,5.999999999999998,69.0,0.0869565217391304,8.999999999999998,7.499999999999998
4_74100,2016,4.0,40.728,-73.847,33.0,2.9999999999999964,49.0,0.0612244897959183,2.3333333333333317,1.999999999999999
4_74300,2016,4.0,40.732,-73.849,60.0,6.999999999999999,77.0,0.0909090909090909,6.999999999999997,5.999999999999998
4_74500,2016,4.0,40.736,-73.851,27.0,4.999999999999998,37.0,0.1351351351351351,4.333333333333333,3.4999999999999996
4_74700,2016,4.0,40.733,-73.845,19.0,0.999999999999999,27.0,0.037037037037037,1.3333333333333321,1.2499999999999991
4_74900,2016,4.0,40.713,-73.84,31.0,0.0,24.0,0.0,1.3333333333333324,0.9999999999999992
4_7500,2016,4.0,40.765,-73.927,11.0,2.9999999999999987,28.0,0.1071428571428571,1.9999999999999993,1.7499999999999996
4_75701,2016,4.0,40.718,-73.835,66.0,3.999999999999996,93.0,0.043010752688172,3.3333333333333286,2.9999999999999964
4_75702,2016,4.0,40.724,-73.84,47.0,5.999999999999994,90.0,0.0666666666666666,4.3333333333333295,3.7499999999999973
4_76901,2016,4.0,40.716,-73.838,23.0,0.9999999999999984,26.0,0.0384615384615384,0.3333333333333328,0.2499999999999996
4_76902,2016,4.0,40.715,-73.834,25.0,0.0,40.0,0.0,0.9999999999999988,0.9999999999999991
4_7700,2016,4.0,40.767,-73.932,37.0,1.9999999999999978,30.0,0.0666666666666666,2.6666666666666647,2.7499999999999982
4_77500,2016,4.0,40.709,-73.832,74.0,6.999999999999998,72.0,0.0972222222222222,4.6666666666666625,3.499999999999997
4_77902,2016,4.0,40.725,-73.825,84.0,1.9999999999999973,63.0,0.0317460317460317,4.666666666666664,3.7499999999999982
4_77903,2016,4.0,40.719,-73.822,32.0,0.0,19.0,0.0,0.666666666666666,0.7499999999999996
4_77904,2016,4.0,40.721,-73.814,89.0,4.999999999999999,98.0,0.0510204081632653,3.666666666666664,3.249999999999997
4_77905,2016,4.0,40.717,-73.813,49.0,0.0,29.0,0.0,1.3333333333333317,1.2499999999999987
4_77906,2016,4.0,40.729,-73.819,46.0,4.0,51.0,0.0784313725490196,5.999999999999997,5.249999999999998
4_77907,2016,4.0,40.725,-73.818,17.0,1.999999999999998,27.0,0.074074074074074,1.3333333333333328,0.9999999999999996
4_77908,2016,4.0,40.726,-73.814,35.0,4.0,41.0,0.0975609756097561,3.6666666666666656,2.999999999999999
4_78800,2016,4.0,40.67,-73.79,38.0,1.0,32.0,0.03125,1.3333333333333328,0.9999999999999996
4_7900,2016,4.0,40.769,-73.93,29.0,2.9999999999999987,36.0,0.0833333333333333,1.6666666666666654,1.2499999999999991
4_79000,2016,4.0,40.672,-73.797,40.0,0.9999999999999984,26.0,0.0384615384615384,1.3333333333333328,1.2499999999999993
4_79200,2016,4.0,40.669,-73.797,59.0,0.9999999999999997,46.0,0.0217391304347826,0.6666666666666662,0.7499999999999992
4_79701,2016,4.0,40.753,-73.825,47.0,7.0,63.0,0.1111111111111111,6.999999999999999,6.749999999999998
4_79702,2016,4.0,40.751,-73.829,132.0,8.999999999999993,154.0,0.0584415584415584,14.333333333333327,11.749999999999993
4_79900,2016,4.0,40.747,-73.827,115.0,9.999999999999996,131.0,0.0763358778625954,7.9999999999999964,6.7499999999999964
4_800,2016,4.0,40.687,-73.858,42.0,2.9999999999999996,33.0,0.0909090909090909,1.6666666666666663,1.2499999999999998
4_80301,2016,4.0,40.745,-73.831,68.0,0.999999999999999,74.0,0.0135135135135135,1.6666666666666643,1.9999999999999973
4_80302,2016,4.0,40.74,-73.826,27.0,0.9999999999999988,44.0,0.0227272727272727,1.999999999999999,1.999999999999999
4_80900,2016,4.0,40.734,-73.822,101.0,4.999999999999989,126.0,0.0396825396825396,6.666666666666657,4.999999999999993
4_8100,2016,4.0,40.77,-73.934,12.0,0.0,13.0,0.0,0.0,0.2499999999999999
4_81400,2016,4.0,40.671,-73.804,142.0,1.9999999999999871,139.0,0.014388489208633,1.3333333333333244,0.9999999999999933
4_81800,2016,4.0,40.671,-73.809,48.0,3.9999999999999987,42.0,0.0952380952380952,2.9999999999999982,2.7499999999999982
4_8300,2016,4.0,40.773,-73.929,40.0,0.0,51.0,0.0,1.6666666666666643,1.749999999999998
4_83700,2016,4.0,40.745,-73.82,77.0,2.999999999999995,67.0,0.044776119402985,1.3333333333333313,1.4999999999999982
4_83800,2016,4.0,40.67,-73.82,87.0,0.0,75.0,0.0,1.333333333333333,0.9999999999999998
4_84000,2016,4.0,40.674,-73.818,98.0,1.9999999999999973,63.0,0.0317460317460317,2.6666666666666647,2.4999999999999982
4_84500,2016,4.0,40.75,-73.82,84.0,5.999999999999997,76.0,0.0789473684210526,5.999999999999997,4.999999999999998
4_84601,2016,4.0,40.667,-73.822,68.0,3.999999999999996,54.0,0.074074074074074,1.333333333333332,0.999999999999999
4_84602,2016,4.0,40.665,-73.817,186.0,2.9999999999999796,231.0,0.0129870129870129,3.333333333333321,2.7499999999999907
4_84900,2016,4.0,40.755,-73.833,194.0,8.999999999999988,210.0,0.0428571428571428,10.999999999999991,9.749999999999993
4_8500,2016,4.0,40.76,-73.941,32.0,1.0,40.0,0.025,1.3333333333333324,1.4999999999999993
4_85300,2016,4.0,40.757,-73.828,138.0,9.999999999999986,167.0,0.059880239520958,17.66666666666666,15.499999999999995
4_85500,2016,4.0,40.76,-73.824,56.0,5.999999999999998,78.0,0.0769230769230769,8.33333333333333,7.999999999999998
4_85700,2016,4.0,40.757,-73.823,48.0,7.999999999999997,52.0,0.1538461538461538,6.666666666666665,5.749999999999999
4_85900,2016,4.0,40.755,-73.821,22.0,3.0,25.0,0.12,1.3333333333333333,0.9999999999999999
4_8600,2016,4.0,40.677,-73.841,125.0,2.9999999999999987,109.0,0.0275229357798165,4.333333333333328,3.499999999999995
4_86100,2016,4.0,40.757,-73.818,28.0,3.0,32.0,0.09375,2.6666666666666665,2.25
4_86300,2016,4.0,40.761,-73.82,28.0,4.999999999999998,57.0,0.087719298245614,4.666666666666665,3.999999999999999
4_86400,2016,4.0,40.673,-73.832,52.0,6.0,50.0,0.12,3.333333333333332,2.499999999999999
4_86500,2016,4.0,40.763,-73.825,78.0,3.0,60.0,0.05,3.999999999999998,4.249999999999998
4_86900,2016,4.0,40.765,-73.834,334.0,17.999999999999968,436.0,0.0412844036697247,19.33333333333332,16.49999999999999
4_8700,2016,4.0,40.774,-73.935,15.0,0.0,24.0,0.0,1.9999999999999993,1.4999999999999996
4_87100,2016,4.0,40.759,-73.834,267.0,28.999999999999996,270.0,0.1074074074074074,26.99999999999999,22.499999999999993
4_8800,2016,4.0,40.671,-73.839,59.0,3.9999999999999964,86.0,0.0465116279069767,3.333333333333331,2.9999999999999982
4_88400,2016,4.0,40.658,-73.834,203.0,1.9999999999999987,199.0,0.0100502512562814,6.666666666666662,5.749999999999996
4_88901,2016,4.0,40.772,-73.828,98.0,7.0,140.0,0.05,7.666666666666662,6.2499999999999964
4_89200,2016,4.0,40.654,-73.846,166.0,2.9999999999999956,169.0,0.0177514792899408,3.6666666666666643,2.9999999999999973
4_90700,2016,4.0,40.774,-73.838,108.0,1.9999999999999953,81.0,0.0246913580246913,1.9999999999999964,1.7499999999999971
4_9100,2016,4.0,40.776,-73.93,12.0,0.0,17.0,0.0,0.3333333333333332,0.24999999999999992
4_91601,2016,4.0,40.556,-73.92,8.0,1.0,20.0,0.05,0.6666666666666665,0.4999999999999999
4_91900,2016,4.0,40.777,-73.846,75.0,1.9999999999999976,79.0,0.0253164556962025,2.6666666666666643,2.999999999999998
4_92200,2016,4.0,40.573,-73.861,10.0,0.0,6.0,0.0,0.0,0.0
4_92500,2016,4.0,40.782,-73.845,82.0,3.9999999999999925,119.0,0.0336134453781512,3.666666666666662,3.4999999999999964
4_92900,2016,4.0,40.787,-73.851,85.0,2.999999999999999,103.0,0.029126213592233,2.9999999999999987,2.249999999999999
4_93401,2016,4.0,40.578,-73.847,15.0,1.999999999999998,27.0,0.074074074074074,0.666666666666666,0.7499999999999993
4_93402,2016,4.0,40.579,-73.84,37.0,1.9999999999999991,28.0,0.0714285714285714,1.9999999999999993,1.4999999999999996
4_93800,2016,4.0,40.582,-73.83,115.0,1.999999999999998,74.0,0.027027027027027,3.33333333333333,2.4999999999999973
4_93900,2016,4.0,40.792,-73.843,32.0,0.9999999999999997,46.0,0.0217391304347826,1.9999999999999993,1.9999999999999996
4_9400,2016,4.0,40.681,-73.837,70.0,3.0,75.0,0.04,4.333333333333333,3.2499999999999996
4_94201,2016,4.0,40.585,-73.82,42.0,1.9999999999999962,53.0,0.0377358490566037,1.6666666666666654,1.4999999999999991
4_94202,2016,4.0,40.59,-73.809,65.0,0.0,79.0,0.0,1.9999999999999964,1.4999999999999973
4_94203,2016,4.0,40.586,-73.809,53.0,0.9999999999999988,44.0,0.0227272727272727,0.999999999999999,1.2499999999999991
4_94500,2016,4.0,40.788,-73.831,151.0,0.9999999999999976,105.0,0.0095238095238095,1.6666666666666645,1.499999999999998
4_94700,2016,4.0,40.786,-73.841,39.0,4.999999999999995,62.0,0.0806451612903225,2.6666666666666647,1.9999999999999984
4_9500,2016,4.0,40.774,-73.921,13.0,0.0,15.0,0.0,0.9999999999999992,1.2499999999999991
4_95400,2016,4.0,40.593,-73.8,67.0,9.0,72.0,0.125,4.999999999999998,4.499999999999998
4_9600,2016,4.0,40.681,-73.832,103.0,2.9999999999999987,57.0,0.0526315789473684,2.6666666666666656,2.249999999999999
4_96400,2016,4.0,40.594,-73.793,60.0,2.999999999999999,69.0,0.0434782608695652,3.999999999999998,3.4999999999999982
4_9700,2016,4.0,40.776,-73.919,16.0,1.0,20.0,0.05,0.6666666666666665,0.4999999999999999
4_97202,2016,4.0,40.591,-73.78,22.0,0.9999999999999969,43.0,0.0232558139534883,0.3333333333333323,0.24999999999999922
4_97203,2016,4.0,40.601,-73.78,52.0,2.0,40.0,0.05,2.3333333333333326,2.249999999999999
4_97204,2016,4.0,40.594,-73.781,51.0,2.0,50.0,0.04,2.6666666666666656,2.499999999999999
4_97300,2016,4.0,40.794,-73.821,18.0,0.0,13.0,0.0,0.0,0.0
4_9800,2016,4.0,40.685,-73.831,75.0,4.999999999999997,95.0,0.0526315789473684,7.666666666666664,6.749999999999998
4_98100,2016,4.0,40.795,-73.816,45.0,1.9999999999999967,78.0,0.0256410256410256,2.33333333333333,1.7499999999999973
4_98700,2016,4.0,40.792,-73.809,39.0,0.9999999999999997,42.0,0.0238095238095238,1.3333333333333317,0.9999999999999988
4_9900,2016,4.0,40.779,-73.923,5.0,0.0,8.0,0.0,0.3333333333333332,0.2499999999999999
4_99100,2016,4.0,40.79,-73.8,35.0,1.9999999999999978,36.0,0.0555555555555555,0.9999999999999988,0.7499999999999991
4_99200,2016,4.0,40.595,-73.767,68.0,2.999999999999996,70.0,0.0428571428571428,2.666666666666664,1.9999999999999978
4_99701,2016,4.0,40.781,-73.79,21.0,0.0,21.0,0.0,0.3333333333333332,0.24999999999999992
4_99703,2016,4.0,40.783,-73.775,21.0,0.0,25.0,0.0,0.9999999999999997,0.9999999999999997
4_99704,2016,4.0,40.782,-73.781,66.0,5.999999999999997,72.0,0.0833333333333333,5.666666666666663,4.749999999999997
4_99705,2016,4.0,40.787,-73.786,8.0,0.9999999999999999,17.0,0.0588235294117647,0.3333333333333333,0.24999999999999997
4_99801,2016,4.0,40.598,-73.758,63.0,7.0,58.0,0.1206896551724138,5.999999999999999,4.999999999999999
4_99802,2016,4.0,40.593,-73.758,56.0,7.999999999999998,60.0,0.1333333333333333,5.999999999999997,4.999999999999998
5_10500,2016,5.0,40.634,-74.112,105.0,6.999999999999999,124.0,0.0564516129032258,10.999999999999998,8.999999999999996
5_1100,2016,5.0,40.639,-74.083,50.0,4.999999999999997,34.0,0.1470588235294117,4.666666666666665,3.999999999999999
5_11201,2016,5.0,40.579,-74.088,91.0,4.999999999999995,102.0,0.0490196078431372,5.999999999999994,4.999999999999996
5_11202,2016,5.0,40.571,-74.097,213.0,7.999999999999987,156.0,0.0512820512820512,5.99999999999999,4.999999999999993
5_11401,2016,5.0,40.586,-74.099,86.0,3.999999999999996,83.0,0.0481927710843373,2.6666666666666647,2.7499999999999987
5_11402,2016,5.0,40.581,-74.105,88.0,1.9999999999999964,68.0,0.0294117647058823,2.333333333333331,2.499999999999998
5_12100,2016,5.0,40.626,-74.11,62.0,1.9999999999999991,57.0,0.0350877192982456,2.666666666666662,1.9999999999999967
5_12200,2016,5.0,40.576,-74.111,94.0,4.999999999999998,106.0,0.0471698113207547,1.9999999999999991,2.249999999999999
5_12500,2016,5.0,40.629,-74.119,52.0,3.9999999999999956,62.0,0.064516129032258,2.9999999999999942,2.2499999999999956
5_12804,2016,5.0,40.565,-74.104,108.0,4.999999999999993,89.0,0.0561797752808988,3.666666666666663,4.499999999999997
5_12805,2016,5.0,40.555,-74.118,24.0,4.999999999999997,27.0,0.1851851851851851,2.6666666666666656,1.9999999999999993
5_12806,2016,5.0,40.559,-74.11,69.0,7.0,73.0,0.0958904109589041,5.666666666666664,5.499999999999998
5_13201,2016,5.0,40.565,-74.123,19.0,0.0,33.0,0.0,0.333333333333333,0.24999999999999972
5_13203,2016,5.0,40.55,-74.143,49.0,2.9999999999999973,59.0,0.0508474576271186,2.9999999999999987,2.499999999999999
5_13204,2016,5.0,40.559,-74.13,63.0,0.9999999999999983,78.0,0.0128205128205128,2.666666666666662,1.9999999999999967
5_13302,2016,5.0,40.636,-74.123,119.0,8.999999999999996,138.0,0.0652173913043478,6.999999999999997,6.499999999999998
5_13400,2016,5.0,40.57,-74.117,99.0,1.9999999999999938,83.0,0.0240963855421686,2.666666666666663,2.2499999999999973
5_13800,2016,5.0,40.57,-74.132,76.0,0.9999999999999928,103.0,0.0097087378640776,1.999999999999993,1.4999999999999947
5_14100,2016,5.0,40.629,-74.127,49.0,0.9999999999999989,30.0,0.0333333333333333,1.666666666666666,1.2499999999999996
5_14604,2016,5.0,40.55,-74.16,62.0,0.999999999999999,82.0,0.0121951219512195,1.9999999999999967,2.749999999999997
5_14605,2016,5.0,40.559,-74.15,29.0,2.999999999999997,53.0,0.0566037735849056,1.3333333333333324,0.9999999999999992
5_14606,2016,5.0,40.563,-74.143,61.0,0.0,70.0,0.0,0.666666666666666,0.9999999999999996
5_14607,2016,5.0,40.557,-74.164,90.0,1.9999999999999998,101.0,0.0198019801980198,1.333333333333332,1.9999999999999984
5_14608,2016,5.0,40.558,-74.157,28.0,1.0,20.0,0.05,0.6666666666666662,0.4999999999999996
5_14700,2016,5.0,40.619,-74.116,80.0,0.9999999999999933,89.0,0.0112359550561797,2.333333333333329,2.7499999999999964
5_15100,2016,5.0,40.62,-74.128,86.0,2.99999999999999,107.0,0.02803738317757,2.6666666666666625,2.249999999999996
5_15400,2016,5.0,40.546,-74.128,16.0,0.0,16.0,0.0,0.0,0.0
5_15601,2016,5.0,40.542,-74.155,120.0,3.9999999999999996,99.0,0.0404040404040404,3.333333333333331,2.4999999999999982
5_15602,2016,5.0,40.536,-74.162,47.0,2.999999999999995,77.0,0.0389610389610389,1.6666666666666616,1.749999999999996
